t,x,y,vx,vy
1.130520942219489200e+01,3.082100323475013837e-01,-2.922191841555406722e-04,1.060028117796599778e+00,-2.795294001989770795e-04
1.131241379120314505e+01,3.157796709415514602e-01,-2.941696804613813014e-04,1.041523781296980644e+00,-2.621382541922737596e-04
1.131999227684163678e+01,3.236020208387309083e-01,-2.960907080806875007e-04,1.022984423618712890e+00,-2.450213254300998033e-04
1.132796898472131630e+01,3.316873650916855598e-01,-2.979772344158612305e-04,1.004406795186831847e+00,-2.281774367569197278e-04
1.133636986346059672e+01,3.400464066871607405e-01,-2.998237213857259001e-04,9.857874937470281207e-01,-2.116054960991542607e-04
1.134522286502695820e+01,3.486902750223851988e-01,-3.016240751886872101e-04,9.671229533890687291e-01,-1.953045008737671977e-04
1.135455812558247146e+01,3.576305348353830960e-01,-3.033715918625568822e-04,9.484094222140594388e-01,-1.792735340597209832e-04
1.136440816119936059e+01,3.668791895941547199e-01,-3.050588963634514868e-04,9.296429453639508678e-01,-1.635117671958026553e-04
1.137480808487416795e+01,3.764486831421033908e-01,-3.066778755252991696e-04,9.108193431573581300e-01,-1.480184613607829697e-04
1.138579584620180185e+01,3.863518978657327629e-01,-3.082196039191152756e-04,8.919341864544340082e-01,-1.327929684505073274e-04
1.139741249456214689e+01,3.966021469416020628e-01,-3.096742615712175565e-04,8.729827718235120271e-01,-1.178347351431077760e-04
1.140970247234714030e+01,4.072131628650308977e-01,-3.110310431590556182e-04,8.539600898111776583e-01,-1.031433045236398234e-04
1.142271393785873457e+01,4.181990776222828110e-01,-3.122780571206994812e-04,8.348607923612202386e-01,-8.871832077930826737e-05
1.143649912442073457e+01,4.295743954490066630e-01,-3.134022139051838274e-04,8.156791541667095524e-01,-7.455953335398356630e-05
1.145111473838633209e+01,4.413539549010712659e-01,-3.143891018640068008e-04,7.964090299951159801e-01,-6.066680285202561568e-05
1.146662240118838128e+01,4.535528782908046508e-01,-3.152228493955650987e-04,7.770438066500784391e-01,-4.704010838001652640e-05
1.148308914221527388e+01,4.661865067676496110e-01,-3.158859717731736104e-04,7.575763471807609450e-01,-3.367955551512458320e-05
1.150058794769253545e+01,4.792703168115699519e-01,-3.163592007041054056e-04,7.379989280074477076e-01,-2.058538647697849918e-05
1.151919837362514087e+01,4.928198148196537565e-01,-3.166212945793464334e-04,7.183031667727246550e-01,-7.757992196575986797e-06
1.153900723228242065e+01,5.068504057670134566e-01,-3.166488270318515257e-04,6.984799384948473522e-01,4.802073804978820680e-06
1.156010936066188677e+01,5.213772291697029715e-01,-3.164159510598190729e-04,6.785192798398373970e-01,1.709407803904793361e-05
1.158260848505761231e+01,5.364149572925003273e-01,-3.158941356436682757e-04,6.584102766742151447e-01,2.911708710729246459e-05
1.160661819381328819e+01,5.519775461009510664e-01,-3.150518712867746108e-04,6.381409338211617710e-01,4.086994317113088165e-05
1.163226303680427165e+01,5.680779303822499626e-01,-3.138543403590920598e-04,6.176980214036743577e-01,5.235123500929654935e-05
1.165967977110137532e+01,5.847276505520050405e-01,-3.122630474508663852e-04,5.970668936111762637e-01,6.355926305096666216e-05
1.168901877845158666e+01,6.019363971828421978e-01,-3.102354040528643143e-04,5.762312727960132719e-01,7.449199741298517352e-05
1.172044750713176953e+01,6.197124668962588068e-01,-3.077241056680928163e-04,5.551718047420558522e-01,8.514761602779384272e-05
1.175415005513308309e+01,6.380606746874247781e-01,-3.046767265007190484e-04,5.338674811687358357e-01,9.552350137749252902e-05
1.179032890450616478e+01,6.569813579932077818e-01,-3.010351925655910298e-04,5.122953842978321681e-01,1.056161575638264066e-04
1.182920817248588996e+01,6.764698237333197639e-01,-2.967350598904729088e-04,4.904296430971213372e-01,1.154214334901303119e-04
1.187103666879406028e+01,6.965151775034174042e-01,-2.917047256687596720e-04,4.682407680524634519e-01,1.249344512556592977e-04
1.191609139383051996e+01,7.170988073409287900e-01,-2.858645261177525398e-04,4.456949160995296588e-01,1.341494635262114384e-04
1.196468171008113224e+01,7.381924999461990655e-01,-2.791256883901812517e-04,4.227529762451505690e-01,1.430596636755718698e-04
1.201715441262186168e+01,7.597561032626446442e-01,-2.713890966432395534e-04,3.993693979876967726e-01,1.516569404858515637e-04
1.207389999955903548e+01,7.817346075377118453e-01,-2.625438170993718979e-04,3.754906660852956879e-01,1.599315577407381265e-04
1.213536058243690086e+01,8.040544678227082853e-01,-2.524653011021556898e-04,3.510532814049914796e-01,1.678717292059145295e-04
1.220204009431844128e+01,8.266189151887957109e-01,-2.410131443357789427e-04,3.259810394792888033e-01,1.754630438493484657e-04
1.227451781474435322e+01,8.493018874778682781e-01,-2.280282121624171033e-04,3.001812850134474298e-01,1.826876718652844166e-04
1.235346682870995494e+01,8.719400162540527077e-01,-2.133288269958706976e-04,2.735396347113893678e-01,1.895232398891428464e-04
1.243936634716301626e+01,8.942446104536275753e-01,-1.967669835950359785e-04,2.460104093272201808e-01,1.959196153420631847e-04
1.253157865226383016e+01,9.156220789367661705e-01,-1.784240521871459330e-04,2.178688104091070221e-01,2.017576405462577179e-04
1.263040821411982151e+01,9.357193573919688756e-01,-1.582172492981762254e-04,1.890456024954926817e-01,2.070027829672705755e-04
1.273638582005849962e+01,9.541721886776336481e-01,-1.360261655855373895e-04,1.593876575822062436e-01,2.116241667563745698e-04
1.285020233835526682e+01,9.705557465669375494e-01,-1.117054407172710291e-04,1.286808061911888790e-01,2.155800332380159833e-04
1.297279533926642436e+01,9.843567966636495026e-01,-8.506851833922254283e-05,9.662241420255848756e-02,2.188101523603079915e-04
1.310557397596686791e+01,9.949296822997711898e-01,-5.584302029492664197e-05,6.275402661642490165e-02,2.212240882952858860e-04
1.325098510744421709e+01,1.001398627251967710e+00,-2.355438746730328324e-05,2.629927947697208168e-02,2.226758822863604038e-04
1.341431196625704736e+01,1.002374678785323159e+00,1.285242681560204851e-05,-1.433395556088388686e-02,2.228932602441172940e-04
1.361347506157436982e+01,9.945675397826261310e-01,5.710752832001457513e-05,-6.419545495060931251e-02,2.211420880661907513e-04
1.378543602352262276e+01,9.797589259890266966e-01,9.486950412359599282e-05,-1.082571529663381715e-01,2.177438532496596532e-04
1.393206740595154614e+01,9.610518586930801854e-01,1.264905085408025032e-04,-1.471505384398294758e-01,2.133013301215112866e-04
1.406176435044493900e+01,9.396578652595277692e-01,1.538265317141981436e-04,-1.830261205168779715e-01,2.080039130242119334e-04
1.419146129493833186e+01,9.134955383823194497e-01,1.803799698333722094e-04,-2.207669447239377358e-01,2.011885593881406929e-04
1.429961459849097238e+01,8.878343614059469591e-01,2.017691676027897458e-04,-2.540828742981405264e-01,1.941135685251784760e-04
1.440776790204361291e+01,8.584589666683052345e-01,2.223125028351313163e-04,-2.895324128655504259e-01,1.854953084808711220e-04
1.449677786857618145e+01,8.313155893883216185e-01,2.384554242989141387e-04,-3.206965833158687551e-01,1.769904813845010522e-04
1.457560439531644825e+01,8.048884455402783855e-01,2.520677301832740581e-04,-3.501343921040539486e-01,1.681589609909443306e-04
1.465443092205671505e+01,7.760608923940126580e-01,2.649271744889585261e-04,-3.816665228086225659e-01,1.578393575888054946e-04
1.471932668134904887e+01,7.503988671965466928e-01,2.748578899540030031e-04,-4.095147100325534084e-01,1.479858804944851028e-04
1.477737150637407737e+01,7.258642961335972643e-01,2.831616972656995869e-04,-4.361467396203242974e-01,1.379138437768393389e-04
1.483541633139910587e+01,6.997295025598949669e-01,2.908405641979340322e-04,-4.647061671012528428e-01,1.264079648451133756e-04
1.488411869390565023e+01,6.764780948512266745e-01,2.967348760091731278e-04,-4.904204423071477636e-01,1.154241913225662270e-04
1.493282105641219459e+01,6.519296796064077970e-01,3.020597136477172311e-04,-5.180191642951748054e-01,1.029774649844901750e-04
1.497350362759225995e+01,6.303576751669537348e-01,3.060148729894994978e-04,-5.427618499649504713e-01,9.123960866942724989e-05
1.501418619877232530e+01,6.077434272956415695e-01,3.094636436818144483e-04,-5.693026922983053240e-01,7.804000592558640187e-05
1.504838045456596340e+01,5.878720861770225792e-01,3.119233440100192844e-04,-5.932243270255165291e-01,6.560316649910674007e-05
1.508257471035960151e+01,5.671542125201479712e-01,3.139335527146643111e-04,-6.188573092978935097e-01,5.170853324249952729e-05
1.511153096512665783e+01,5.489014947094026375e-01,3.152442595684185229e-04,-6.421060432359537717e-01,3.859807674540922072e-05
1.514048721989371415e+01,5.299525078655840105e-01,3.161548324025398771e-04,-6.669862597197252496e-01,2.403207237801985722e-05
1.516517824047888929e+01,5.132067910412706491e-01,3.165810067431411171e-04,-6.896782046530968158e-01,1.026441176599009315e-05
1.518986926106406443e+01,4.958819734630003917e-01,3.166497504545089841e-04,-7.139287880665636798e-01,-4.958007213773471967e-06
1.521105646665311895e+01,4.805228387651345745e-01,3.163943979243760197e-04,-7.361542733823341900e-01,-1.937119565091636791e-05
1.523224367224217346e+01,4.646773401593154995e-01,3.158186428182369987e-04,-7.598718830142103808e-01,-3.523933536778840297e-05
1.525052948919067397e+01,4.505849170613224208e-01,3.150387219809301339e-04,-7.817023381952330485e-01,-5.028956486345179523e-05
1.526881530613917448e+01,4.360804912385505272e-01,3.139706064159438316e-04,-8.049640302260824276e-01,-6.679560108055409098e-05
1.528468126103335578e+01,4.231401765945758120e-01,3.127882271336558922e-04,-8.264570534563717707e-01,-8.247680627342403033e-05
1.530054721592753708e+01,4.098481618745843935e-01,3.113457605367842473e-04,-8.493254416204595314e-01,-9.961515795683824326e-05
1.531438169844871844e+01,3.979529582173664815e-01,3.098564005509438766e-04,-8.705283409429092067e-01,-1.159232295389173140e-04
1.532821618096989980e+01,3.857554421106610953e-01,3.081315628565015952e-04,-8.930552270361014067e-01,-1.336901855763691883e-04
1.534033498860083355e+01,3.748069377001435054e-01,3.064101777229147968e-04,-9.140075155885609703e-01,-1.506226631158632948e-04
1.535245379623176731e+01,3.635969256143410377e-01,3.044749315975051377e-04,-9.362364591206092657e-01,-1.690161311601008967e-04
1.536311557055051225e+01,3.535054838904064245e-01,3.025805511490443109e-04,-9.569716503118645967e-01,-1.865719945240648398e-04
1.537377734486925718e+01,3.431865147039923625e-01,3.004913574483296227e-04,-9.789398249755425496e-01,-2.055913261839684570e-04
1.538319532332896067e+01,3.338710127932071337e-01,2.984705771883015553e-04,-9.994867525880868353e-01,-2.237708542929363125e-04
1.539261330178866416e+01,3.243564832671170239e-01,2.962718192055997009e-04,-1.021226317434520192e+00,-2.434167244357122800e-04
1.540096436530413548e+01,3.157438077016648248e-01,2.941614741380914506e-04,-1.041610125469671466e+00,-2.622214016085835562e-04
1.540931542881960681e+01,3.069561642386847700e-01,2.918880757308540638e-04,-1.063149257756951016e+00,-2.824957273489312587e-04
1.541674713606395386e+01,2.989805906248370615e-01,2.897173026475838515e-04,-1.083392156747491342e+00,-3.019281853490418058e-04
1.542417884330830091e+01,2.908504824611031214e-01,2.873967442260741975e-04,-1.104755844904836248e+00,-3.228340761734106571e-04
1.543081494556527744e+01,2.834530177292359787e-01,2.851885829297206285e-04,-1.124877694585109111e+00,-3.428980586842471953e-04
1.543745104782225397e+01,2.759184682851914538e-01,2.828424641935449848e-04,-1.146088351835991004e+00,-3.644397856415780915e-04
1.544339584848800406e+01,2.690461979609531373e-01,2.806151074593560930e-04,-1.166107120841157752e+00,-3.851401344040443877e-04
1.544934064915375416e+01,2.620518215598200418e-01,2.782603652095212710e-04,-1.187185071791795332e+00,-4.073231196500267737e-04
1.545468247322074618e+01,2.556572891971567452e-01,2.760281400081156093e-04,-1.207117201685124597e+00,-4.286657740788674684e-04
1.546002429728773819e+01,2.491535697714265529e-01,2.736780025012790956e-04,-1.228081069422331417e+00,-4.514965926918766584e-04
1.546536612135473021e+01,2.425348846712766238e-01,2.712015539873872624e-04,-1.250179056190359184e+00,-4.759880904451494680e-04
1.546996401702210555e+01,2.367410421522853081e-01,2.689616938010358439e-04,-1.270197150245931050e+00,-4.985514541039782338e-04
1.547456191268948089e+01,2.308528649603384941e-01,2.666146385538209094e-04,-1.291228130087243020e+00,-5.226425716406028288e-04
1.547868727285689161e+01,2.254855391670855524e-01,2.644114856247497636e-04,-1.311039801109141312e+00,-5.456988319459951187e-04
1.548281263302430233e+01,2.200345033755678192e-01,2.621101534729054685e-04,-1.331825451885953138e+00,-5.702659605095497476e-04
1.548693799319171305e+01,2.144955560946396889e-01,2.597040782079346817e-04,-1.353675974303282015e+00,-5.965083251514414044e-04
1.549051778490322206e+01,2.096143259208274601e-01,2.575256904786519955e-04,-1.373579646875343396e+00,-6.207841961046745840e-04
1.549409757661473108e+01,2.046601571582093437e-01,2.552576770547891312e-04,-1.394439748098039500e+00,-6.466068752691894652e-04
1.549767736832624010e+01,1.996294738124239077e-01,2.528942147302655052e-04,-1.416343105903911548e+00,-6.741398892954170684e-04
1.550077889749446491e+01,1.952060201934192607e-01,2.507643739775469011e-04,-1.436239497714910662e+00,-6.995220342632238247e-04
1.550388042666268973e+01,1.907194358465732487e-01,2.485534214940509148e-04,-1.457065331570696731e+00,-7.264691545834499765e-04
1.550698195583091454e+01,1.861667139934381765e-01,2.462562609391812682e-04,-1.478902270304270017e+00,-7.551412074899440351e-04
1.550968043900744497e+01,1.821492753438045675e-01,2.441831213570962774e-04,-1.498795623298266433e+00,-7.816325764922585394e-04
1.551237892218397540e+01,1.780769518687167763e-01,2.420363939570677040e-04,-1.519592629598997657e+00,-8.097057629223041895e-04
1.551507740536050584e+01,1.739472033485600089e-01,2.398116037172739112e-04,-1.541370187310071804e+00,-8.395172072302250783e-04
1.551743691193645169e+01,1.702870041173189242e-01,2.377984608666138086e-04,-1.561283395416592112e+00,-8.671478072678221122e-04
1.551979641851239755e+01,1.665787939486801095e-01,2.357182633574030192e-04,-1.582077374916311285e+00,-8.963790743868260084e-04
1.552215592508834341e+01,1.628204104926709583e-01,2.335670571590498271e-04,-1.603824846372922996e+00,-9.273644681824042696e-04
1.552422899151761193e+01,1.594750303752912601e-01,2.316149757075014698e-04,-1.623783523266879580e+00,-9.561734821855692994e-04
1.552630205794688045e+01,1.560873935507548771e-01,2.296015142191736296e-04,-1.644603081721482063e+00,-9.866047998462750164e-04
1.552837512437614897e+01,1.526556450582556845e-01,2.275231561554296616e-04,-1.666352615998308417e+00,-1.018809492569663086e-03
1.553020476162715902e+01,1.495886246534856856e-01,2.256318707627309175e-04,-1.686382320768335719e+00,-1.048841862404324612e-03
1.553203439887816906e+01,1.464841947494251451e-01,2.236841517271828824e-04,-1.707255831143974945e+00,-1.080521256654280813e-03
1.553386403612917910e+01,1.433407522360669595e-01,2.216768517601145846e-04,-1.729039102936170247e+00,-1.113996935539749962e-03
1.553548563188332032e+01,1.405207398459985269e-01,2.198452334297079701e-04,-1.749164955222469953e+00,-1.145302763736146326e-03
1.553710722763746155e+01,1.376674271353584833e-01,2.179615104461949651e-04,-1.770120149304483137e+00,-1.178283626046734874e-03
1.553872882339160277e+01,1.347794188680359329e-01,2.160228489105412407e-04,-1.791967931350634036e+00,-1.213087523894931406e-03
1.554017166546357309e+01,1.321793805999050275e-01,2.142492089499455229e-04,-1.812214618911252240e+00,-1.245722000072032329e-03
1.554161450753554341e+01,1.295495468930265570e-01,2.124272681968403644e-04,-1.833278609615209387e+00,-1.280062992741535025e-03
1.554305734960751373e+01,1.268886953180939359e-01,2.105544601877108854e-04,-1.855220817824443591e+00,-1.316257774006395799e-03
1.554434581867051257e+01,1.244852473070283266e-01,2.088367633552110233e-04,-1.875612649681459798e+00,-1.350281198164278657e-03
1.554563428773351141e+01,1.220550108307319193e-01,2.070741212896913877e-04,-1.896812002928621066e+00,-1.386046270666786229e-03
1.554692275679651026e+01,1.195969081052757482e-01,2.052641969545899580e-04,-1.918877794417042759e+00,-1.423700044110488231e-03
1.554807726098332488e+01,1.173697611818540487e-01,2.036002143577016080e-04,-1.939438731647752823e+00,-1.459177846086831759e-03
1.554923176517013950e+01,1.151184200953185160e-01,2.018942580483299798e-04,-1.960799513367496250e+00,-1.496436248952807881e-03
